college,curr_text,last2years,last3to5years,count,totalcases,date,serving,deglvl,group,empstatus
Danville,Practical Nursing,1,0,12,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"Recent Employment, Not in Health"
Danville,Emergency Medical Services,1,0,11,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"Recent Employment, Not in Health"
Danville,Medical Laboratory Technology,0,1,12,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Danville,First Year Studies,0,1,13,18,4/6/2020,Danville; Halifax; Pittsylvania,CERT,Recent Graduate,"No Recent Employment, Never in Health"
Danville,Health Information Technology,0,1,11,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"Recent Employment, Not in Health"
Danville,First Year Studies,0,1,19,18,4/6/2020,Danville; Halifax; Pittsylvania,CERT,Recent Graduate,"Recent Employment, Not in Health"
Danville,Emergency Medical Services,0,1,11,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"Recent Employment, Not in Health"
Danville,Health Information Technology,0,1,82,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Danville,Nursing,1,0,21,18,4/6/2020,Danville; Halifax; Pittsylvania,AAS,Recent Graduate,"Recent Employment, Not in Health"
Danville,Health Information Technology,0,1,11,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"Recent Employment, Not in Health"
Danville,Practical Nursing,0,1,12,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"Recent Employment, Not in Health"
Danville,Dental Assisting,1,0,12,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Danville,Health Sciences,1,0,23,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"Recent Employment, Not in Health"
Danville,Emergency Medical Services,0,1,25,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"Recent Employment, Not in Health"
Danville,Health Sciences,0,1,12,18,4/6/2020,Danville; Halifax; Pittsylvania,AAS,Recent Graduate,"Recent Employment, Not in Health"
Danville,Health Information Technology,0,1,21,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Danville,Health Sciences,0,1,36,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Danville,Practical Nursing,1,0,11,18,4/6/2020,Danville; Halifax; Pittsylvania,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Danville,Health Sciences,0,1,11,18,4/6/2020,Danville; Halifax; Pittsylvania,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Eastern Shore,Health Information Technology,0,1,15,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Eastern Shore,Health Information Technology,1,0,11,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Eastern Shore,Practical Nursing,1,0,11,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Eastern Shore,Health Information Technology,0,1,20,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Eastern Shore,Practical Nursing,0,1,12,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"Recent Employment, Not in Health"
Eastern Shore,Health Information Technology,1,0,21,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Eastern Shore,Practical Nursing,0,1,13,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Eastern Shore,Practical Nursing,0,1,20,13,4/6/2020,Accomack; Northampton,CERT,Recent Graduate,"Recent Employment, Not in Health"
Eastern Shore,Medical Assisting,0,1,11,13,4/6/2020,Accomack; Northampton,CERT,Recent Graduate,"Recent Employment, Not in Health"
Eastern Shore,Medical Assisting,1,0,25,13,4/6/2020,Accomack; Northampton,CERT,Recent Graduate,"Recent Employment, Not in Health"
Eastern Shore,Health Information Technology,0,1,16,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"Recent Employment, Not in Health"
Eastern Shore,Practical Nursing,1,0,11,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"Recent Employment, Not in Health"
Eastern Shore,Practical Nursing,0,1,12,13,4/6/2020,Accomack; Northampton,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Eastern Shore,Practical Nursing,1,0,29,13,4/6/2020,Accomack; Northampton,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Eastern Shore,Medical Assisting,1,0,45,13,4/6/2020,Accomack; Northampton,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Eastern Shore,Medical Assisting,0,1,20,13,4/6/2020,Accomack; Northampton,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Eastern Shore,Medical Assisting,1,0,19,13,4/6/2020,Accomack; Northampton,CERT,Recent Graduate,"No Recent Employment, Never in Health"
Eastern Shore,Practical Nursing,0,1,15,13,4/6/2020,Accomack; Northampton,CERT,Recent Graduate,"No Recent Employment, Never in Health"
Eastern Shore,Practical Nursing,1,0,14,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Eastern Shore,Practical Nursing,0,1,11,13,4/6/2020,Accomack; Northampton,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Germanna,Nursing,1,0,11,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Health Sciences,1,0,12,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Germanna,Practical Nursing,0,1,29,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Germanna,Nursing,1,0,22,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Germanna,Health Sciences,1,0,12,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Practical Nursing,0,1,12,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CERT,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Health Sciences,0,1,21,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Health Sciences,0,1,12,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Nursing,0,1,11,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Germanna,Physical Therapist Assistant,1,0,19,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Germanna,Health Sciences,1,0,15,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Human Services,1,0,12,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Health Sciences,1,0,23,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Germanna,Nursing,0,1,27,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Nursing,0,1,17,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Human Services,0,1,14,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Germanna,Health Sciences,0,1,11,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Germanna,Nursing,1,0,14,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Germanna,Dental Assisting,0,1,13,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Germanna,Health Sciences,0,1,14,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Germanna,Nursing,0,1,13,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"No Recent Employment, Never in Health"
Germanna,Dental Assisting,1,0,12,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CERT,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Practical Nursing,1,0,12,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Germanna,Health Sciences,1,0,19,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Germanna,Health Sciences,0,1,17,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"No Recent Employment, Never in Health"
Germanna,Human Services,0,1,12,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Nursing,0,1,11,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Germanna,Nursing,1,0,14,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
Germanna,Physical Therapist Assistant,0,1,12,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Dental Assisting,0,1,22,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CERT,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Nursing,1,0,27,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,AAS,Recent Graduate,"Recent Employment, Not in Health"
Germanna,Human Services,0,1,11,104,4/6/2020,Caroline; Culpeper; Fredericksburg; King George; Madison; Orange; Spotsylvania; Stafford,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Dental Laboratory,0,1,20,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Practical Nursing,0,1,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Emergency Medical Services,1,0,18,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Human Services,1,0,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"No Recent Employment, Never in Health"
J. Sargeant Reynolds,Medical Laboratory Technology,1,0,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Health Information Technology,1,0,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"No Recent Employment, Never in Health"
J. Sargeant Reynolds,Human Services,0,1,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Human Services,0,1,22,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"No Recent Employment, Never in Health"
J. Sargeant Reynolds,Practical Nursing,1,0,14,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Health Sciences,0,1,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Dental Assisting,0,1,17,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Medical Laboratory Technology,0,1,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"No Recent Employment, Never in Health"
J. Sargeant Reynolds,Dental Laboratory,1,0,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Opticianry,0,1,110,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Opticianry,1,0,14,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Respiratory Therapy,0,1,15,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Respiratory Therapy,1,0,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"No Recent Employment, Never in Health"
J. Sargeant Reynolds,Opticianry,1,0,13,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Respiratory Therapy,0,1,13,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Nursing,1,0,15,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"No Recent Employment, Never in Health"
J. Sargeant Reynolds,Medical Laboratory Technology,1,0,13,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Practical Nursing,1,0,12,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CERT,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Opticianry,1,0,41,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Health Sciences,1,0,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Emergency Medical Services,1,0,14,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Health Sciences,1,0,15,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"No Recent Employment, Never in Health"
J. Sargeant Reynolds,Dental Assisting,1,0,23,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CERT,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Nursing,0,1,27,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"No Recent Employment, Never in Health"
J. Sargeant Reynolds,Dental Assisting,1,0,13,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CERT,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Dental Laboratory,0,1,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Practical Nursing,0,1,13,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Human Services,0,1,11,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Practical Nursing,0,1,17,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"No Recent Employment, Never in Health"
J. Sargeant Reynolds,Medical Laboratory Technology,0,1,14,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,AAS,Recent Graduate,"No Recent Employment, Prior Employment in Health"
J. Sargeant Reynolds,Emergency Medical Services,1,0,13,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"Recent Employment, Not in Health"
J. Sargeant Reynolds,Health Sciences,0,1,18,360,4/6/2020,Goochland; Hanover; Henrico; Louisa; Powhatan; Richmond City,CSC,Recent Graduate,"Recent Employment, Not in Health"
