female,age,race,obs,wage,emp,grad,length,first,wage_sd,emp_sd,grad_sd,length_sd,first_sd,coll,prog
1,1,1,308,80536.906,84.230003,61.98,15.39,15.23,21225.361,17.22245,15.923782,2.2580948,7.3473911,College 2,Education
0,0,2,65,63762.629,74.910004,46.959999,14.59,14.63,20872.262,14.207782,11.021889,2.9230821,7.3402123,College 2,Education
0,1,2,114,70601.523,82.150002,59.450001,15.33,15.69,20132.625,16.948416,14.277866,1.7619871,7.0768771,College 2,Education
1,0,2,69,67788.961,79.599998,52,14.99,14,20599.609,16.394772,13.50783,2.5736301,7.7039185,College 2,Education
1,1,2,113,75486.25,83.900002,60.639999,15.27,14.78,19289.846,17.589865,15.283577,1.9975737,7.9716001,College 2,Education
0,0,3,67,63453.551,72.82,49.330002,14.87,15.4,16462.803,13.914335,10.964391,1.9480591,6.4827785,College 2,Education
0,1,3,138,71022.078,81.209999,59.18,15.47,14.1,20767.84,16.010063,13.261938,1.7847079,7.8462811,College 2,Education
1,0,3,87,69336.68,75,51.599998,15.2,15.19,20257.625,19.351252,13.007933,2.0910251,7.1634722,College 2,Education
1,1,3,111,74016.102,85.709999,60.689999,15.15,14.37,21580.451,14.087513,15.033789,2.8101423,7.5784869,College 2,Education
0,0,4,32,68694.563,77.400002,50.34,14.83,13.51,21195.023,16.291527,11.831166,2.5310998,7.3909235,College 2,Education
0,1,4,59,71567.141,82.300003,60.66,15.03,14.83,18452.416,16.863783,15.055202,2.7658429,7.2335324,College 2,Education
1,0,4,27,72344.781,84.57,56.450001,15.52,15.6,17925.539,13.352114,12.396736,1.3981549,7.0112176,College 2,Education
1,1,4,63,84535.461,85.849998,60.52,15.13,15.95,22463.602,16.642384,17.359697,2.1647489,7.1106701,College 2,Education
0,0,0,335,70262.523,80.769997,55.68,15.32,14.91,20018.793,16.270782,13.318702,1.925356,7.1005278,College 2,Information Tech
0,1,0,641,79153.242,84.059998,61.619999,15.46,15.77,19870.402,16.880573,16.88237,1.9134654,7.0193305,College 2,Information Tech
1,0,0,317,76298.898,82.650002,59.700001,15.18,14.74,20795.699,16.344273,16.227526,2.5709162,7.5415335,College 2,Information Tech
1,1,0,618,84944.148,86.139999,64.620003,15.51,15.14,20834.025,17.117344,17.776846,1.8078346,7.5843263,College 2,Information Tech
0,0,1,158,62973.5,74.849998,51.32,14.58,14.21,21707.164,15.554945,11.114056,2.2910187,6.9143724,College 2,Information Tech
0,1,1,308,74290.094,81.080002,58.110001,15.18,14.71,20311.262,17.814947,14.884286,2.2657497,7.6177354,College 2,Information Tech
1,0,1,190,70131.359,82.519997,54.630001,15,13.87,18535.721,15.836908,14.892865,2.480912,7.5982647,College 2,Information Tech
1,1,1,332,79498.258,85.870003,63.23,15.58,15.61,20996.617,15.751749,15.390366,1.6528256,7.221405,College 2,Information Tech
0,0,2,60,62125.699,71.75,49.41,14.22,16.780001,22184.5,16.364635,11.086348,2.957912,5.4817505,College 2,Information Tech
0,1,2,111,76912.688,82.139999,57.279999,15.25,16.129999,20578.027,14.831923,14.361098,2.0967405,6.6434751,College 2,Information Tech
1,0,2,63,69041.859,78.309998,56.610001,14.74,14.54,20525.572,19.847795,12.2529,2.5896664,7.5969801,College 2,Information Tech
1,1,2,122,79591.469,86.970001,61.900002,15.45,14.74,20078.008,13.69296,16.842607,1.5662996,7.687355,College 2,Information Tech
0,0,3,68,64915.27,73.43,48.41,14.96,14.69,19762.193,17.514902,12.267903,2.2605183,6.9020586,College 2,Information Tech
0,1,3,135,73909.469,85.870003,57.009998,15.37,14.9,19544.512,15.317431,15.528174,1.804618,7.3083105,College 2,Information Tech
1,0,3,73,66404,78.18,55.349998,14.66,13.64,23218.346,18.353485,13.629966,2.3912926,7.840694,College 2,Information Tech
1,1,3,133,77721.5,85.760002,60.919998,15.35,15.1,19289.959,17.494774,16.242786,1.880085,7.5067177,College 2,Information Tech
0,0,4,39,65028.25,71.650002,50.889999,15.11,14.09,24061.322,14.931024,10.876946,1.8055956,7.33921,College 2,Information Tech
0,1,4,69,77530.25,82.959999,59.939999,15.54,15.8,20939.627,15.026635,14.343695,1.8829111,7.0266914,College 2,Information Tech
1,0,4,35,67893.883,82.160004,55.029999,14.92,15.47,22912.314,19.272419,16.630692,2.5307701,7.397316,College 2,Information Tech
1,1,4,72,84446.891,87.269997,60.360001,15.7,16.1,17924.766,14.535132,15.947515,1.2004706,6.8526626,College 2,Information Tech
0,0,0,360,73237.813,80.970001,56.57,15.15,14.63,19599.479,17.534382,15.545871,2.2172682,7.5055189,College 2,Liberal Arts
0,1,0,590,80592.992,84.910004,64.040001,15.37,15.2,20280.484,17.14139,16.854155,1.9911966,7.6198187,College 2,Liberal Arts
1,0,0,338,81258.344,83.089996,59.540001,15.48,15.28,19682.678,18.145899,17.376451,1.9997623,7.5247502,College 2,Liberal Arts
1,1,0,649,87276.727,86.980003,66.449997,15.41,15.06,20954.291,16.430475,16.434158,2.2546756,7.8160548,College 2,Liberal Arts
0,0,1,180,64336.801,75.629997,51.75,14.83,14.67,21300.252,18.056847,12.2492,2.1908062,7.207871,College 2,Liberal Arts
0,1,1,270,75700.078,82.68,58.490002,15.44,15.49,20421.299,16.103374,16.483509,1.8945779,6.9686399,College 2,Liberal Arts
1,0,1,178,70872.844,83.199997,55.41,15.07,14.52,19996.475,14.839345,13.815023,2.2391162,7.4438105,College 2,Liberal Arts
1,1,1,336,81791.359,85.220001,60.240002,15.67,14.92,20624.545,15.770961,17.83407,1.5321971,7.5894818,College 2,Liberal Arts
0,0,2,76,66880.344,74.07,51.700001,14.85,13.56,21103.85,15.507726,10.265686,2.3711231,7.4374695,College 2,Liberal Arts
0,1,2,124,76282.383,81.269997,58.299999,14.88,14.1,20080.002,18.624302,16.693743,2.8490551,7.5952835,College 2,Liberal Arts
1,0,2,54,70963.594,84.059998,56.049999,14.68,14.22,20416.209,16.844023,13.480688,2.6940138,7.7392168,College 2,Liberal Arts
1,1,2,121,80869.641,83.349998,63.709999,15.36,13.58,23837.074,17.8008,14.846495,2.0553145,8.2753611,College 2,Liberal Arts
0,0,3,70,67656.688,78.290001,48.48,14.81,13.56,19648.945,15.518902,11.323172,2.6330547,7.2276845,College 2,Liberal Arts
0,1,3,135,74722.523,80.610001,57.119999,15.43,14.49,21648.404,17.384493,15.96819,1.7343297,7.4414754,College 2,Liberal Arts
1,0,3,67,73751.477,78.709999,54.75,15.49,13.59,18116.336,19.137724,15.213519,1.538094,8.1317463,College 2,Liberal Arts
1,1,3,130,80481.578,83.029999,63.099998,15.27,15.13,19577.398,17.787952,15.76419,2.1296256,7.3188138,College 2,Liberal Arts
0,0,4,25,69996.203,80.269997,51.549999,15.18,13.81,23883.459,13.317485,11.722042,2.0942962,8.1542683,College 2,Liberal Arts
0,1,4,53,73820.32,84.080002,58.189999,15.31,16.209999,21008.482,15.992992,15.248724,1.7234188,6.8685284,College 2,Liberal Arts
1,0,4,36,69525.844,85.669998,57.639999,15.47,15.53,17543.781,12.693416,12.519192,2.0169594,7.1148162,College 2,Liberal Arts
1,1,4,68,74439.172,82.910004,65.779999,15.55,15.4,23319.26,20.264904,15.880606,1.9739529,7.3751774,College 2,Liberal Arts
0,0,0,314,77123.25,84.510002,59.57,15.23,14.48,20013.75,16.555666,16.990091,2.4126463,7.8046021,College 2,Natural Sciences
0,1,0,610,85177.617,86.019997,64.43,15.58,15.13,21354.164,17.285391,16.964817,1.9823835,7.5986423,College 2,Natural Sciences
1,0,0,296,82693.297,83.190002,65.18,15.44,14.47,19975.248,18.30336,15.347573,1.9275099,7.9754138,College 2,Natural Sciences
1,1,0,585,90893.133,87.739998,66.349998,15.46,14.97,20972.316,16.730101,18.066248,2.3263435,7.8504491,College 2,Natural Sciences
0,0,1,150,69891.383,75.540001,51.93,14.75,15.45,20223.297,18.559357,12.370245,2.4001791,6.8259091,College 2,Natural Sciences
0,1,1,318,75340.648,83.699997,61.709999,15.38,15.09,21940.924,17.757446,16.394102,2.0324345,7.3331399,College 2,Natural Sciences
1,0,1,169,72789.281,81.980003,59.48,14.9,14.03,21285.096,16.560064,15.803007,2.9385929,8.1936407,College 2,Natural Sciences
1,1,1,323,84215.297,85.910004,63.470001,15.36,14.81,21255.018,15.902487,17.092106,2.3133802,7.8816409,College 2,Natural Sciences
0,0,2,69,60257.32,73.510002,53.150002,14.85,14.64,19415.996,15.97471,11.414969,2.161483,6.6177878,College 2,Natural Sciences
0,1,2,123,73844.039,84.010002,58.709999,15.04,14.61,19105.889,14.361775,15.699211,2.2959723,8.0429602,College 2,Natural Sciences
1,0,2,66,69319.906,78.489998,54.580002,15.36,15.94,17955.865,17.705719,14.679672,1.6699591,7.1655135,College 2,Natural Sciences
1,1,2,128,81820.609,85.699997,65.029999,15.34,15.36,20922.992,16.127924,15.595057,2.1185658,7.4820518,College 2,Natural Sciences
0,0,3,63,61073.961,74,53.490002,14.65,14.06,19836.727,14.685795,10.778577,2.398638,7.1936154,College 2,Natural Sciences
0,1,3,113,76390.094,79.879997,57.759998,15.79,15.95,21011.168,16.386782,14.939739,.8278479,6.8393707,College 2,Natural Sciences
1,0,3,69,75770.023,80.57,57.669998,15.01,16.16,20536.254,16.010269,12.574963,2.6143765,6.6008058,College 2,Natural Sciences
1,1,3,117,80594.031,84.169998,61.130001,15.56,13.84,19718.955,16.039473,15.902361,1.8704121,7.9647245,College 2,Natural Sciences
0,0,4,44,73104.438,77.559998,47.900002,14.39,15.88,19688.516,17.72991,13.2105,2.7342398,6.1746016,College 2,Natural Sciences
0,1,4,63,72950.063,82.800003,57.709999,15.34,13.4,20810.979,17.711832,14.465981,1.8439386,8.2120609,College 2,Natural Sciences
1,0,4,38,75677.594,81.260002,54.02,15.04,16.950001,15954.591,14.649569,15.772279,2.6635242,5.1640673,College 2,Natural Sciences
1,1,4,73,75897.023,85.589996,63.810001,15.59,12.98,22031.707,16.911974,16.003965,1.5852025,8.4757738,College 2,Natural Sciences
0,0,0,331,78354.313,83.389999,62.16,15.22,14.81,20650.773,18.499355,16.449251,2.4130204,7.7622895,College 2,Nursing
0,1,0,643,88932.273,86.379997,65.870003,15.6,15.43,20171.754,17.280567,16.121792,1.6878631,7.4866419,College 2,Nursing
1,0,0,322,85443.961,87.019997,65.269997,15.46,15.15,19630.281,16.516434,16.308569,1.9872715,7.7611046,College 2,Nursing
1,1,0,599,93134.078,88.779999,67.470001,15.61,14.41,21936.17,14.909119,17.610268,1.7846279,8.2195091,College 2,Nursing
0,0,1,186,68038.18,79.410004,54.220001,15.24,13.64,19192.658,16.547441,13.083928,2.084753,7.8293958,College 2,Nursing
0,1,1,308,77406.273,84.610001,61.93,15.41,14.81,20766.285,17.016796,16.59197,1.8578156,7.4615531,College 2,Nursing
1,0,1,167,77748.758,81.760002,59.689999,15.41,14.22,19238.236,17.756935,16.31572,1.9079854,7.7922177,College 2,Nursing
1,1,1,311,86873.273,85.32,64.150002,15.65,14.95,18868.09,17.669319,17.008186,1.6125489,7.6190481,College 2,Nursing
0,0,2,72,66272.633,77.739998,49.619999,14.76,15.52,20894.207,16.042805,11.515724,2.4577701,7.0631766,College 2,Nursing
0,1,2,98,74405.328,83.830002,58.939999,15.14,16.52,19019.238,16.18499,14.931095,2.2904623,6.2499609,College 2,Nursing
1,0,2,64,68813.531,82.68,57.939999,15.12,14.87,19789.029,15.198319,14.588897,2.1680815,7.6176071,College 2,Nursing
1,1,2,118,81840.328,82.150002,61.23,15.73,14.77,21659.41,18.555841,16.14325,1.3966517,7.6507053,College 2,Nursing
0,0,3,60,63313.82,78.32,50.25,14.66,13.74,25397.332,12.957161,12.196444,3.0422492,7.0045152,College 2,Nursing
0,1,3,131,75213.508,82.660004,56.900002,14.99,14.71,19866.992,18.569262,15.267642,2.7614884,7.7492461,College 2,Nursing
1,0,3,74,70740.781,78.550003,55.119999,14.96,14.76,21625.457,17.493458,13.838081,2.4326277,7.6859665,College 2,Nursing
1,1,3,117,80974.094,83.480003,62.82,15.49,14.18,21028.869,16.640139,17.113972,1.8694097,8.1887293,College 2,Nursing
0,0,4,36,64738.98,77.330002,53.5,15.58,13.72,24142.5,16.458965,11.590611,1.0502156,7.5085354,College 2,Nursing
0,1,4,54,73004.703,83.769997,59.32,15.22,16.870001,19263.072,17.507547,17.569393,1.974336,6.442656,College 2,Nursing
1,0,4,27,78077.641,77.669998,55.950001,15.28,15.65,18018.854,16.848953,13.631064,2.7686346,6.1513519,College 2,Nursing
1,1,4,49,81723.438,80.199997,58.849998,15.5,13.46,20932.824,17.930298,19.147377,1.9125674,7.8555107,College 2,Nursing
0,0,0,163,83296.594,85.349998,63.779999,15.49,15.7,21302.873,16.898771,17.058905,1.9647909,7.2741218,College 2,Psychology
0,1,0,327,90884.797,88.410004,65.650002,15.43,14.63,19951.494,14.117515,17.391993,2.2646086,8.2021475,College 2,Psychology
1,0,0,180,91252.039,86.25,66.07,15.68,15,21213.682,18.056639,16.813221,1.6428149,7.720089,College 2,Psychology
1,1,0,327,98471.023,89.989998,69.360001,15.21,15.39,21745.057,13.83648,17.781055,2.7646434,7.7164884,College 2,Psychology
0,0,1,85,69323.75,79.769997,55.060001,14.96,15.28,22173.686,19.041813,15.854578,2.7517626,6.8020077,College 2,Psychology
0,1,1,173,77868.828,84.370003,61.630001,15.31,14.83,19902.396,17.042612,16.614325,2.324898,7.8036466,College 2,Psychology
1,0,1,65,75904.57,81.25,60.029999,15.43,16.35,20854.949,18.669485,16.134674,2.2541134,6.536231,College 2,Psychology
1,1,1,174,84782.469,85.629997,66.730003,15.64,15.08,21848.678,16.897198,15.372121,1.5494708,7.7100358,College 2,Psychology
0,0,2,33,67550.453,76.82,49.68,15.24,14.12,19020.438,17.776257,14.791322,1.6115128,7.654675,College 2,Psychology
0,1,2,66,76121.43,80.93,61,15.26,15.78,21725.871,18.400982,15.441307,2.464833,7.120533,College 2,Psychology
1,0,2,32,78769.992,79.709999,54.130001,14.95,16.66,20399.047,21.145475,14.947132,3.065613,6.7775726,College 2,Psychology
1,1,2,55,76844.773,86.879997,63.279999,15.57,15.95,21222.068,16.224491,16.788471,1.726526,7.4248295,College 2,Psychology
0,0,3,31,73472.109,76.610001,49.990002,15.34,16.58,19208.945,13.985553,13.120869,1.6364808,6.9470577,College 2,Psychology
0,1,3,67,72279.477,82.269997,58.939999,15.9,15.36,18705.883,15.979677,15.143877,.42670554,7.1952958,College 2,Psychology
1,0,3,32,70335.25,82.589996,52.200001,15.69,16.309999,16813.445,14.149244,14.543654,1.0465726,6.1597743,College 2,Psychology
1,1,3,66,83105.32,86.769997,65.459999,15.52,15.78,20844.131,15.274947,15.140569,1.8945372,7.4715505,College 2,Psychology
0,0,4,25,78487.438,82.919998,55.509998,15.48,16.139999,22498.664,13.481747,11.967741,1.5764029,5.8606281,College 2,Psychology
0,1,4,28,76687.492,90.010002,62.990002,14.98,14.88,19447.457,9.5725126,14.414195,3.2492774,7.8857012,College 2,Psychology
1,0,4,25,79850.961,83.370003,54.529999,14.91,17.110001,13728.144,15.995972,10.702885,2.9880173,5.9071722,College 2,Psychology
1,1,4,28,85681.641,80.650002,62.75,15.89,16.940001,18189.531,20.678219,16.20986,.556817,5.9850702,College 2,Psychology
0,0,0,163,57946.891,62.689999,42.23,12.41,12.67,18444.596,12.168308,6.5048699,2.7430203,5.8555098,College 3,Automotive Tech
0,1,0,312,65125.359,75.669998,51.139999,14.94,14.58,20189.176,15.954448,12.288095,2.3299954,7.0481739,College 3,Automotive Tech
1,0,0,164,63468.922,73.050003,47.110001,14.6,14.59,21487.297,15.352807,9.4524679,2.3764803,6.7731948,College 3,Automotive Tech
1,1,0,323,71151.383,80.150002,56.130001,15.24,15.21,20056.639,17.000498,14.173775,2.0714145,7.3490486,College 3,Automotive Tech
0,0,1,86,59519.75,64.959999,43.990002,13.44,15.66,20791.766,13.718756,7.6324162,3.0648029,5.4951348,College 3,Automotive Tech
0,1,1,171,68208.109,76.400002,49.759998,14.94,15.1,20217.875,15.856586,12.117284,2.0598142,6.9125924,College 3,Automotive Tech
1,0,1,74,64558.199,72.150002,44.810001,14.53,14.24,19781.143,14.081128,9.5570345,2.2428708,7.4887462,College 3,Automotive Tech
1,1,1,150,71182.852,80.459999,55.779999,15.22,13.89,21137.93,16.830309,15.179704,2.2486191,7.9987154,College 3,Automotive Tech
0,0,2,25,55963.57,65.860001,44.299999,13.37,13.62,22913.783,14.074815,9.7258034,3.0450208,6.167273,College 3,Automotive Tech
0,1,2,57,69015.023,77.07,51.860001,15.05,12.66,18315.863,16.927004,12.94471,2.1416016,7.7040768,College 3,Automotive Tech
1,0,2,33,67249.281,70.230003,47.09,14.87,14.57,17688.689,14.140617,11.442168,2.3734031,7.0343413,College 3,Automotive Tech
1,1,2,69,69707.359,80.870003,58.779999,15.44,13.85,20492.342,16.853767,13.130819,1.5892051,7.7843571,College 3,Automotive Tech
0,0,3,25,52842.039,73.970001,51.5,14.59,14.66,16602.875,15.806323,11.800264,2.7589202,6.7771463,College 3,Automotive Tech
0,1,3,76,69198.117,75.93,51.82,15.16,15.11,20766.189,18.728374,14.27417,1.9683908,6.8322415,College 3,Automotive Tech
1,0,3,36,63965.52,81.040001,51.349998,14.85,14.03,20957.352,15.552363,11.380346,2.3778074,7.4282031,College 3,Automotive Tech
1,1,3,55,78696.703,81.099998,55.32,15.51,15.16,18784.189,18.978605,15.210653,1.3278276,7.1916723,College 3,Automotive Tech
0,0,4,25,73003.156,71.57,56.099998,14.73,15.18,21175.439,23.935457,14.958584,2.0882845,8.1647062,College 3,Automotive Tech
0,1,4,33,71350.469,83.449997,53.279999,15.48,16.18,18246.037,14.488133,17.010929,1.746423,6.8354006,College 3,Automotive Tech
1,0,4,25,73717.172,83.660004,60.630001,15.78,15.94,12669.327,13.038702,11.293228,.79203647,6.631763,College 3,Automotive Tech
1,1,4,27,78293.117,86.739998,62.700001,15.39,17.209999,20669.959,14.461527,18.19207,2.7005117,5.2144861,College 3,Automotive Tech
0,0,0,344,62514.172,69.980003,49.16,14.44,14.51,21716.188,14.769517,9.7436199,2.5354075,6.8097186,College 3,Business
0,1,0,599,70920.781,80.760002,55.34,15.05,15.36,20974.648,17.239361,14.885434,2.3563619,7.1896286,College 3,Business
1,0,0,333,69630.672,80.440002,54.040001,15.22,14.37,22525.377,16.464243,13.153144,1.9568791,7.220685,College 3,Business
1,1,0,616,78806.352,84,61.389999,15.23,15.15,20011.781,16.389271,15.946413,2.4762254,7.5049386,College 3,Business
0,0,1,166,61891.18,68.18,46.330002,13.95,14.06,19932.213,15.225603,9.5949278,2.4766309,6.9156394,College 3,Business
0,1,1,321,70979.641,80.230003,53.849998,15.24,14.85,19566.563,16.309484,13.670276,1.9724796,7.461061,College 3,Business
1,0,1,176,67044.828,76.160004,53.07,14.98,14.88,20627.049,16.16951,11.852974,2.335489,7.0218668,College 3,Business
1,1,1,291,74670.656,82.839996,58.18,15.19,15.52,19478.736,17.84024,16.081726,2.2837453,7.2654881,College 3,Business
0,0,2,55,61400.609,68.889999,47.950001,14.3,15.29,18084.873,16.554983,7.5367904,2.7602367,6.8001122,College 3,Business
0,1,2,114,68363.992,78.699997,53.82,15.44,15.2,19999.449,18.489809,14.269016,1.7524124,7.4270625,College 3,Business
1,0,2,77,68939.367,78.839996,54.23,15.36,14.16,18774.564,15.598748,12.629748,1.5221695,7.4758716,College 3,Business
1,1,2,131,74034.227,85.129997,59.049999,15.19,14.76,19421.783,15.870546,15.79188,2.286191,7.63026,College 3,Business
0,0,3,69,62992.211,70.620003,50.450001,14.44,13.9,18021.383,17.00098,11.007297,2.5795307,6.6511116,College 3,Business
0,1,3,138,70651.672,80.910004,55.959999,14.85,15.6,21680.01,15.924088,14.008849,2.6818249,6.9006472,College 3,Business
1,0,3,75,64411.641,73.050003,55.080002,14.38,15.37,19303.656,19.205711,11.935422,2.8741326,7.0896211,College 3,Business
1,1,3,116,77282.039,83.849998,60.490002,15.04,15.02,20091.838,17.679733,15.465641,2.5837624,7.501091,College 3,Business
0,0,4,25,64976.379,82.610001,53.669998,15.12,16.049999,23782.24,15.31392,13.179543,2.1603835,5.9649873,College 3,Business
0,1,4,56,79862.406,80.470001,56.07,15.58,14.31,24930.928,19.158421,13.085364,1.2693571,7.542182,College 3,Business
1,0,4,36,69991.523,78.900002,58.209999,15.06,13.76,22669.957,17.815809,12.535557,2.0633175,7.8668747,College 3,Business
1,1,4,51,77693.773,83.839996,57.389999,15.14,11.9,22276.912,16.927792,17.277746,2.372329,8.6983566,College 3,Business
0,0,0,355,63603.34,70.160004,47.099998,14.18,14.84,19800.486,14.620701,9.9105902,2.6951318,6.6061969,College 3,Education
0,1,0,601,71071.297,79.330002,55.990002,15.05,14.13,20860.023,18.05777,15.028317,2.4146588,7.6739221,College 3,Education
1,0,0,332,68719.844,78.580002,52.450001,15.06,14.79,18570.73,16.212065,12.891213,2.1534176,7.3769264,College 3,Education
1,1,0,560,77606.477,82.080002,61.110001,15.38,15.13,20017.83,18.44326,15.749311,2.126559,7.3867083,College 3,Education
0,0,1,156,58531.328,65.279999,44.130001,13.35,14.34,19687.059,13.338518,7.4099317,2.7809901,6.4900007,College 3,Education
0,1,1,310,67253.523,78.32,52.509998,14.97,14.71,20538.33,16.223749,12.755298,2.1687448,7.1866355,College 3,Education
1,0,1,178,64920.02,73.209999,49.560001,14.76,15.4,18232.529,17.616852,12.1585,2.1370966,6.5272069,College 3,Education
1,1,1,294,74335.406,82.370003,56.279999,15.23,15.15,19299.539,16.540323,15.334469,2.3542974,7.2511053,College 3,Education
